"","X1","X1_1","year","region","department","department_name","origmun","origmun_name","gueratt","paratt","clashes","casualties","pop2018","lpop","cofint","oilprod88","coca94ind","coca94indxyear","lop","oilprod88xlop","linternalp","cofintxlinternalp","ltop3cof","rainfall","temperature","rxltop3cof","txltop3cof","year_2006","year_2007","year_2008","year_2009","year_2010","year_2011","year_2012","year_2013","year_2014","year_2015","year_2016","year_2017","year_2018","region_1","region_2","region_3","region_4","year_2006_region_1","year_2007_region_1","year_2008_region_1","year_2009_region_1","year_2010_region_1","year_2011_region_1","year_2012_region_1","year_2013_region_1","year_2014_region_1","year_2015_region_1","year_2016_region_1","year_2017_region_1","year_2018_region_1","year_2006_region_2","year_2007_region_2","year_2008_region_2","year_2009_region_2","year_2010_region_2","year_2011_region_2","year_2012_region_2","year_2013_region_2","year_2014_region_2","year_2015_region_2","year_2016_region_2","year_2017_region_2","year_2018_region_2","year_2006_region_3","year_2007_region_3","year_2008_region_3","year_2009_region_3","year_2010_region_3","year_2011_region_3","year_2012_region_3","year_2013_region_3","year_2014_region_3","year_2015_region_3","year_2016_region_3","year_2017_region_3","year_2018_region_3","year_2006_region_4","year_2007_region_4","year_2008_region_4","year_2009_region_4","year_2010_region_4","year_2011_region_4","year_2012_region_4","year_2013_region_4","year_2014_region_4","year_2015_region_4","year_2016_region_4","year_2017_region_4","year_2018_region_4"
"265",265,265,2012,4,16,"Cauca department",19364,"Jambalo",0,0,1,2,17841,4.251419193,1.109099984,0,0,0,5.5093586,0,5.819931519,6.454885955,4.474761199,2374,14.89999962,10623.08309,66.67394016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0
"266",266,266,2012,4,16,"Cauca department",19532,"Patia",0,0,1,1,36848,4.566413921,1.373399973,0,0,0,5.5093586,0,5.819931519,7.99309379,4.474761199,2020,23.5,9039.017622,105.1568882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0
"267",267,267,2012,4,16,"Cauca department",19821,"Toribio",0,0,1,1,35218,4.546764689,2.039200068,0,0,0,5.5093586,0,5.819931519,11.86800475,4.474761199,2084,18.79999924,9325.402338,84.12550712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0
"268",268,268,2012,4,16,"Cauca department",19845,"Villa Rica",0,0,1,6,20693,4.315823458,0,0,0,0,5.5093586,0,5.819931519,0,4.474761199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0
"269",269,269,2012,1,25,"Nari<f1>o department",25612,"Ricaurte",0,0,1,20,12881,4.10994958,0,0,0,0,5.5093586,0,5.819931519,0,4.474761199,967,27.70000076,4327.094079,123.9508886,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA
"270",270,270,2012,3,24,"Meta department",50711,"Vista Hermosa",1,0,1,42,17778,4.249882902,0,0,0,0,5.5093586,0,5.819931519,0,4.474761199,2700,24.79999924,12081.85524,110.9740743,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA
"271",271,271,2012,1,25,"Nari<f1>o department",52079,"Barbacoas",0,0,1,3,55633,4.74533248,0,0,1,2012,5.5093586,11084.8295,5.819931519,0,4.474761199,5910,26.79999924,26445.83868,119.9235967,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA
"272",272,272,2012,1,25,"Nari<f1>o department",52835,"Tumaco",0,0,1,9,253637,5.404212608,0,0,1,2012,5.5093586,11084.8295,5.819931519,0,4.474761199,2148,27,9611.787055,120.8185524,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA
"273",273,273,2012,1,26,"Norte de Santander department",54344,"Hacari",0,0,1,1,9998,3.999913132,0.881299973,0,0,0,5.5093586,0,5.819931519,5.129105488,4.474761199,1068,23.10000038,4779.04496,103.3669854,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA
"274",274,274,2012,1,26,"Norte de Santander department",54810,"Tibu",0,0,1,7,53586,4.72905134,0.189800005,0.052081004,0,0,5.5093586,0,5.819931519,1.104623034,4.474761199,1860,28.29999924,8323.05583,126.6357385,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA
"275",275,275,2012,1,32,"Valle del Cauca  department",76109,"Buenaventura",0,0,1,3,308188,5.488815724,0,0,0,0,5.5093586,0,5.819931519,0,4.474761199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA
"276",276,276,2012,3,7,"Arauca department",81794,"Tame",1,0,0,2,43932,4.642780975,0,0,0,0,5.5093586,0,5.819931519,0,4.474761199,2390,25.39999962,10694.67927,113.6589327,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA
"277",277,277,2012,1,27,"Putumayo department",86568,"Puerto Asis",0,0,1,5,64867,4.812023813,0,0.008819,1,2012,5.5093586,11084.8295,5.819931519,0,4.474761199,3860,25.60000038,17272.57823,114.5538884,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA
"278",278,278,2013,3,14,"Caquet<e1> department",18460,"Milan",0,0,1,7,9723,3.987800286,0,0,1,2013,5.494915747,11061.2654,5.668733943,0,4.481608393,4160,24.5,18643.49092,109.7994056,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA
"279",279,279,2013,3,14,"Caquet<e1> department",18753,"San Vicente del Caguan",0,0,2,12,50719,4.705170682,0,0,0,0,5.494915747,0,5.668733943,0,4.481608393,3200,24.60000038,14341.14686,110.2475682,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA
"280",280,280,2013,4,16,"Cauca department",19142,"Caloto",0,0,2,2,30181,4.479733625,1.568099976,0,0,0,5.494915747,0,5.668733943,8.889141557,4.481608393,1427,22.79999924,6395.255177,102.1806679,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
"281",281,281,2013,4,16,"Cauca department",19355,"Inza",0,0,1,9,28879,4.460582151,2.489699841,0,0,0,5.494915747,0,5.668733943,14.11344599,4.481608393,1860,18.70000076,8335.791612,83.80608038,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0
"282",282,282,2013,2,12,"C<f3>rdoba department",23807,"Tierralta",0,0,1,3,92349,4.965432197,0,0,0,0,5.494915747,0,5.668733943,0,4.481608393,1875,26.39999962,8403.015738,118.3144599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA
"283",283,283,2013,1,25,"Nari<f1>o department",52405,"Leiva",0,0,1,7,9768,3.989805651,0.412499994,0,0,0,5.494915747,0,5.668733943,2.338352718,4.481608393,1800,17.20000076,8066.895108,77.08366779,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA
"284",284,284,2013,1,25,"Nari<f1>o department",52835,"Tumaco",0,0,2,2,253637,5.404212608,0,0,1,2013,5.494915747,11061.2654,5.668733943,0,4.481608393,2148,27,9626.494829,121.0034266,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA
"285",285,285,2013,1,26,"Norte de Santander department",54174,"Chitaga",0,0,1,11,11564,4.063108083,0.0557,0,0,0,5.494915747,0,5.668733943,0.315748483,4.481608393,1168,15.10000038,5234.518603,67.67228845,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA
"286",286,286,2013,3,7,"Arauca department",81300,"Fortul",0,0,1,10,18938,4.277334112,0,0,0,0,5.494915747,0,5.668733943,0,4.481608393,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA
"287",287,287,2013,3,7,"Arauca department",81794,"Tame",0,0,1,13,43932,4.642780975,0,0,0,0,5.494915747,0,5.668733943,0,4.481608393,2390,25.39999962,10711.04406,113.8328515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA
"288",288,288,2013,1,27,"Putumayo department",86865,"Valle del Guamuez",0,0,1,1,33457,4.524486996,0,0.050583996,1,2013,5.494915747,11061.2654,5.668733943,0,4.481608393,2610,22.5,11696.99791,100.8361889,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA
"289",289,289,2014,1,6,"Antioquia department",5315,"Guadalupe",0,0,2,2,6560,3.816903839,0.423999995,0,0,0,5.45372402,0,5.846729171,2.479013139,4.541623711,3236,18.20000076,14696.69433,82.65755501,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA
"290",290,290,2014,1,6,"Antioquia department",5361,"Ituango",0,0,2,6,27074,4.432552425,3.286200047,0,1,2014,5.45372402,10983.80018,5.846729171,19.21352168,4.541623711,1088,19.79999924,4941.286598,89.92414602,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA
"291",291,291,2014,1,6,"Antioquia department",5790,"Taraza",0,0,1,5,26964,4.430784318,0,0,1,2014,5.45372402,10983.80018,5.846729171,0,4.541623711,4160,26.70000076,18893.15464,121.2613566,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA
"292",292,292,2014,1,6,"Antioquia department",5887,"Yarumal",0,0,1,1,41542,4.618487401,0.381500006,0,0,0,5.45372402,0,5.846729171,2.230527212,4.541623711,2650,15.69999981,12035.30283,71.3034914,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA
"293",293,293,2014,4,16,"Cauca department",19698,"Santander de Quilichao",0,0,2,10,110445,5.04314606,2.669800043,0,0,0,5.45372402,0,5.846729171,15.60959779,4.541623711,1619,23,7352.888789,104.4573454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0
"294",294,294,2014,4,16,"Cauca department",19821,"Toribio",1,0,0,2,35218,4.546764689,2.039200068,0,0,0,5.45372402,0,5.846729171,11.92265052,4.541623711,2084,18.79999924,9464.743814,85.38252231,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0
"295",295,295,2014,4,16,"Cauca department",19824,"Totoro",0,0,1,1,24558,4.390192995,0.122500002,0,0,0,5.45372402,0,5.846729171,0.716224337,4.541623711,2027,13.69999981,9205.871263,62.22024398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0
"296",296,296,2014,2,12,"C<f3>rdoba department",23466,"Montelibano",0,0,1,7,81641,4.911908316,0,0,0,0,5.45372402,0,5.846729171,0,4.541623711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA
"297",297,297,2014,3,24,"Meta department",50251,"El Castillo",0,0,1,6,7977,3.901839592,0,0,0,0,5.45372402,0,5.846729171,0,4.541623711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA
"298",298,298,2014,3,24,"Meta department",50370,"Uribe",0,0,1,1,9284,3.967735132,0,0,0,0,5.45372402,0,5.846729171,0,4.541623711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA
"299",299,299,2014,1,25,"Nari<f1>o department",52233,"Cumbitara",0,0,1,3,5948,3.77437096,1.238900065,0,0,0,5.45372402,0,5.846729171,7.243513153,4.541623711,1640,19.5,7448.262887,88.56166237,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA
"300",300,300,2014,1,25,"Nari<f1>o department",52835,"Tumaco",0,0,3,10,253637,5.404212608,0,0,1,2014,5.45372402,10983.80018,5.846729171,0,4.541623711,2148,27,9755.407732,122.6238402,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA
"301",301,301,2014,1,26,"Norte de Santander department",54250,"El Tarra",0,0,1,1,20093,4.303044784,0,0,0,0,5.45372402,0,5.846729171,0,4.541623711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA
"302",302,302,2014,3,5,"Amazonas department",54553,"Puerto Santander",0,0,1,2,8502,3.929521101,0,0,0,0,5.45372402,0,5.846729171,0,4.541623711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA
"303",303,303,2014,1,26,"Norte de Santander department",54670,"San Calixto",0,0,1,1,12011,4.079579167,1.447699904,0,0,0,5.45372402,0,5.846729171,8.464309263,4.541623711,2030,19.39999962,9219.496134,88.10749827,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA
"304",304,304,2014,1,26,"Norte de Santander department",54810,"Tibu",0,0,1,3,53586,4.72905134,0.189800005,0.052081004,0,0,5.45372402,0,5.846729171,1.109709228,4.541623711,1860,28.29999924,8447.420103,128.5279476,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA
"305",305,305,2014,1,31,"Tolima  department",73555,"Planadas",1,0,0,4,25764,4.41101329,6.865299702,0,0,0,5.45372402,0,5.846729171,40.13954804,4.541623711,2080,20.60000038,9446.577319,93.55745019,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA
"306",306,306,2014,1,32,"Valle del Cauca  department",76563,"Pradera",2,0,0,2,47615,4.677743789,0.409999996,0,0,0,5.45372402,0,5.846729171,2.397158939,4.541623711,1306,23.10000038,5931.360567,104.9115095,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA
"307",307,307,2014,3,7,"Arauca department",81794,"Tame",0,0,2,16,43932,4.642780975,0,0,0,0,5.45372402,0,5.846729171,0,4.541623711,2390,25.39999962,10854.48067,115.3572405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA
"308",308,308,2015,1,6,"Antioquia department",5040,"Anori",0,0,1,1,18321,4.262949175,0.247600004,0,1,2015,5.164660288,10406.79048,5.855169627,1.449740023,4.522418439,2354,20.10000038,10645.773,90.90061234,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA
"309",309,309,2015,1,6,"Antioquia department",5736,"Segovia",0,0,2,11,37900,4.57863921,0,0,0,0,5.164660288,0,5.855169627,0,4.522418439,3013,23.5,13626.04676,106.2768333,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA
"310",310,310,2015,2,10,"Bol<ed>var department",13042,"Arenal",0,0,1,3,7365,3.867172751,0,0,0,0,5.164660288,0,5.855169627,0,4.522418439,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA
"311",311,311,2015,2,10,"Bol<ed>var department",13473,"Morales",0,0,1,9,22259,4.347505649,0,0,0,0,5.164660288,0,5.855169627,0,4.522418439,2018.333374,27.36666679,9127.748066,123.7635185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA
